cell_id,grid_x,grid_y,elevation_m,slope_deg,terrain_type,rock_density,dust_depth_cm,solar_exposure_pct,surface_temp_c,hazard_prob,safety_score,traversal_energy_wh_per_m
908,8,15,-42.21,13.47,crater_floor,0.763,0.0,55.6,-39.2,0.151,0.849,1.846
909,9,15,-38.57,14.76,crater_floor,0.71,0.0,47.3,-36.0,0.153,0.847,1.796
910,10,15,-37.4,9.38,crater_floor,0.662,0.0,55.2,-36.7,0.126,0.874,1.631
911,11,15,-35.21,7.59,crater_floor,0.646,0.0,64.0,-33.3,0.106,0.894,1.578
912,12,15,-32.1,2.88,regolith_plain,0.627,0.0,70.2,-25.4,0.005,0.995,1.1
913,13,15,-35.22,2.27,crater_floor,0.657,0.64,63.8,-35.7,0.089,0.911,1.308
914,14,15,-33.06,11.55,regolith_plain,0.7,0.35,63.2,-32.5,0.089,0.911,1.53
915,15,15,-29.82,19.29,regolith_plain,0.734,0.3,55.7,-31.7,0.158,0.842,1.886
916,16,15,-26.41,15.49,regolith_plain,0.73,1.43,61.6,-30.4,0.12,0.88,1.739
917,17,15,-29.97,16.2,regolith_plain,0.705,0.5,55.4,-36.3,0.116,0.884,1.665
918,18,15,-29.38,9.0,regolith_plain,0.648,1.28,68.3,-32.4,0.079,0.921,1.418
919,19,15,-26.07,8.14,regolith_plain,0.603,1.1,49.8,-44.6,0.085,0.915,1.358
920,20,15,-24.38,11.79,regolith_plain,0.65,0.19,55.1,-40.0,0.099,0.901,1.435
921,21,15,-18.53,4.9,regolith_plain,0.687,0.73,59.4,-33.0,0.058,0.942,1.29
922,22,15,-20.95,3.81,regolith_plain,0.656,0.4,66.5,-32.3,0.045,0.955,1.254
923,23,15,-20.86,6.65,regolith_plain,0.648,0.0,59.3,-34.0,0.056,0.944,1.276
924,24,15,-16.87,13.71,regolith_plain,0.712,0.0,53.9,-32.0,0.12,0.88,1.567
925,25,15,-11.59,6.21,regolith_plain,0.73,3.15,74.5,-34.0,0.083,0.917,1.38
926,26,15,-14.95,6.56,rock_field,0.758,5.75,61.8,-34.9,0.207,0.793,2.29
927,27,15,-15.5,8.57,regolith_plain,0.74,8.05,63.1,-33.0,0.101,0.899,1.507
928,28,15,-9.08,6.13,regolith_plain,0.65,10.0,61.9,-37.2,0.098,0.902,1.441
929,29,15,-11.22,22.64,regolith_plain,0.644,7.95,45.5,-34.1,0.171,0.829,2.059
930,30,15,-25.72,26.92,regolith_plain,0.637,7.74,40.4,-38.0,0.208,0.792,2.168
931,31,15,-31.48,14.46,regolith_plain,0.598,10.03,56.8,-35.0,0.145,0.855,1.646
932,32,15,-29.7,8.04,regolith_plain,0.58,12.2,68.1,-25.2,0.111,0.889,1.517
933,33,15,-35.73,10.26,crater_floor,0.59,13.76,68.6,-38.4,0.154,0.846,1.827
934,34,15,-36.91,7.43,crater_floor,0.591,15.87,63.7,-34.3,0.149,0.851,1.655
935,35,15,-30.85,16.37,regolith_plain,0.587,15.7,55.5,-35.7,0.176,0.824,1.806
936,36,15,-25.45,10.4,regolith_plain,0.549,16.84,51.7,-42.3,0.16,0.84,1.636
937,37,15,-25.83,6.81,regolith_plain,0.559,17.02,62.0,-33.8,0.118,0.882,1.395
938,38,15,-22.82,18.85,regolith_plain,0.616,14.85,54.9,-41.7,0.193,0.807,2.002
939,39,15,-12.23,24.36,regolith_plain,0.62,13.66,48.4,-36.7,0.218,0.782,2.15
940,40,15,-4.74,20.92,regolith_plain,0.606,14.67,48.3,-35.3,0.188,0.812,2.062
941,41,15,2.62,23.17,regolith_plain,0.603,15.24,49.8,-38.0,0.219,0.781,2.049
942,42,15,10.7,17.73,regolith_plain,0.588,16.97,53.4,-45.4,0.168,0.832,1.969
943,43,15,5.18,16.76,regolith_plain,0.646,18.82,58.8,-40.2,0.2,0.8,1.921
944,44,15,6.16,8.87,regolith_plain,0.626,20.24,62.0,-33.1,0.152,0.848,1.636
945,45,15,3.45,12.87,regolith_plain,0.571,19.29,53.7,-38.0,0.159,0.841,1.783
946,46,15,5.57,21.06,regolith_plain,0.542,17.72,48.9,-50.5,0.196,0.804,1.966
947,47,15,1.98,17.64,regolith_plain,0.513,17.89,33.0,-40.3,0.182,0.818,1.81
948,48,15,0.15,12.92,regolith_plain,0.5,19.09,58.1,-36.0,0.156,0.844,1.687
949,49,15,-0.19,9.32,regolith_plain,0.492,20.33,37.9,-47.1,0.144,0.856,1.482
950,50,15,3.75,12.7,regolith_plain,0.486,20.52,45.7,-37.1,0.164,0.836,1.588
951,51,15,8.15,3.32,dune_field,0.437,22.15,69.1,-35.8,0.163,0.837,1.8
952,52,15,5.36,9.75,regolith_plain,0.478,21.47,62.1,-38.2,0.137,0.863,1.599
953,53,15,1.43,10.54,regolith_plain,0.523,21.75,51.4,-37.7,0.148,0.852,1.585
954,54,15,-2.02,4.06,dune_field,0.498,23.12,61.3,-28.7,0.188,0.812,1.804
955,55,15,-1.4,5.81,dune_field,0.473,23.25,71.8,-25.7,0.182,0.818,2.012
956,56,15,-0.19,6.1,dune_field,0.472,22.05,60.4,-34.6,0.182,0.818,1.902
957,57,15,2.85,3.67,regolith_plain,0.473,21.15,79.4,-27.5,0.112,0.888,1.305
958,58,15,-2.75,9.79,regolith_plain,0.501,18.97,59.2,-33.0,0.159,0.841,1.501
959,59,15,-4.04,3.68,regolith_plain,0.497,18.62,68.4,-37.9,0.099,0.901,1.282
960,0,16,-37.93,18.06,regolith_plain,0.646,0.85,59.8,-31.6,0.119,0.881,1.773
961,1,16,-41.95,14.54,crater_floor,0.71,1.58,54.8,-38.9,0.162,0.838,1.939
962,2,16,-47.83,6.32,crater_floor,0.755,3.02,57.0,-34.1,0.12,0.88,1.658
963,3,16,-46.29,7.89,crater_floor,0.765,2.99,60.7,-35.0,0.135,0.865,1.629
964,4,16,-44.1,5.8,crater_floor,0.772,3.31,63.4,-31.1,0.124,0.876,1.618
965,5,16,-43.26,8.17,crater_floor,0.792,0.08,52.8,-36.0,0.132,0.868,1.682
966,6,16,-41.65,6.51,crater_floor,0.791,0.0,61.3,-45.8,0.099,0.901,1.539
967,7,16,-42.47,3.37,crater_floor,0.762,0.0,61.8,-32.6,0.094,0.906,1.484
968,8,16,-43.98,3.47,crater_floor,0.733,0.0,71.7,-27.3,0.078,0.922,1.421
969,9,16,-44.9,9.34,crater_floor,0.687,0.0,59.9,-32.2,0.097,0.903,1.641
970,10,16,-42.65,16.37,regolith_plain,0.667,0.0,50.3,-37.8,0.121,0.879,1.635
971,11,16,-35.87,16.76,regolith_plain,0.647,0.0,50.9,-30.6,0.12,0.88,1.658
972,12,16,-30.92,10.91,regolith_plain,0.623,0.0,59.3,-33.0,0.078,0.922,1.341
973,13,16,-32.04,12.73,regolith_plain,0.669,0.0,59.7,-32.4,0.104,0.896,1.563
974,14,16,-35.05,3.6,crater_floor,0.68,1.83,60.0,-30.0,0.08,0.92,1.439
975,15,16,-32.76,4.17,regolith_plain,0.711,2.88,59.2,-33.1,0.066,0.934,1.284
976,16,16,-33.77,15.22,rock_field,0.756,1.89,59.9,-37.8,0.256,0.744,2.706
977,17,16,-35.14,13.34,crater_floor,0.725,1.57,52.9,-46.4,0.15,0.85,1.902
978,18,16,-30.03,16.03,regolith_plain,0.702,0.87,43.9,-41.6,0.103,0.897,1.654
979,19,16,-26.58,11.13,regolith_plain,0.656,1.3,60.4,-30.9,0.098,0.902,1.488
980,20,16,-25.95,11.65,regolith_plain,0.682,0.74,60.0,-35.5,0.096,0.904,1.567
981,21,16,-20.31,12.74,regolith_plain,0.721,0.0,46.8,-35.4,0.107,0.893,1.576
982,22,16,-17.03,9.61,regolith_plain,0.673,0.0,60.8,-33.1,0.067,0.933,1.372
983,23,16,-16.34,6.78,regolith_plain,0.638,0.0,67.0,-26.4,0.058,0.942,1.29
984,24,16,-15.52,6.39,regolith_plain,0.677,0.0,65.2,-33.4,0.056,0.944,1.329
985,25,16,-13.66,0.78,regolith_plain,0.71,3.4,72.9,-27.9,0.046,0.954,1.231
986,26,16,-15.59,8.19,rock_field,0.758,5.2,52.6,-35.1,0.231,0.769,2.398
987,27,16,-13.13,10.95,rock_field,0.755,7.71,59.9,-28.8,0.272,0.728,2.64
988,28,16,-10.33,3.06,regolith_plain,0.678,10.69,64.8,-40.2,0.093,0.907,1.377
989,29,16,-13.81,14.87,regolith_plain,0.658,9.42,50.8,-40.0,0.155,0.845,1.737
990,30,16,-20.88,26.95,regolith_plain,0.644,8.12,45.6,-36.5,0.207,0.793,2.282
991,31,16,-32.81,15.34,regolith_plain,0.599,10.37,62.0,-28.2,0.148,0.852,1.675
992,32,16,-30.73,5.32,regolith_plain,0.579,13.27,74.9,-29.1,0.091,0.909,1.366
993,33,16,-30.77,17.55,regolith_plain,0.609,13.61,58.6,-37.0,0.18,0.82,1.844
994,34,16,-31.58,16.87,regolith_plain,0.604,15.64,50.8,-35.8,0.173,0.827,1.841
995,35,16,-29.63,12.12,regolith_plain,0.568,17.66,58.8,-32.7,0.148,0.852,1.728
996,36,16,-26.56,8.03,regolith_plain,0.536,18.54,65.8,-35.3,0.135,0.865,1.463
997,37,16,-24.05,5.42,regolith_plain,0.538,18.49,64.8,-32.9,0.128,0.872,1.434
998,38,16,-23.34,11.29,regolith_plain,0.566,17.18,58.4,-31.6,0.157,0.843,1.633
999,39,16,-16.06,22.16,regolith_plain,0.579,15.11,50.6,-31.2,0.199,0.801,2.072
1000,40,16,-7.4,24.43,regolith_plain,0.581,15.19,42.8,-38.6,0.233,0.767,2.132
1001,41,16,2.04,16.63,regolith_plain,0.57,17.21,47.3,-40.0,0.17,0.83,1.881
1002,42,16,3.74,11.75,regolith_plain,0.571,18.78,54.6,-38.0,0.149,0.851,1.697
1003,43,16,4.1,7.28,regolith_plain,0.606,21.22,65.8,-31.9,0.148,0.852,1.583
1004,44,16,2.69,15.92,regolith_plain,0.614,20.04,52.5,-39.1,0.168,0.832,1.923
1005,45,16,-0.49,14.73,regolith_plain,0.539,19.69,55.8,-36.7,0.177,0.823,1.764
1006,46,16,-3.63,15.5,regolith_plain,0.491,19.04,57.0,-41.2,0.176,0.824,1.777
1007,47,16,-3.53,12.02,regolith_plain,0.478,19.03,54.5,-32.6,0.175,0.825,1.575
1008,48,16,-0.89,8.98,regolith_plain,0.469,20.68,64.7,-39.0,0.136,0.864,1.469
1009,49,16,-0.17,5.9,dune_field,0.442,22.75,65.8,-36.0,0.177,0.823,1.883
1010,50,16,1.76,13.35,regolith_plain,0.432,23.25,47.9,-40.2,0.201,0.799,1.675
1011,51,16,4.71,18.92,regolith_plain,0.413,23.47,57.8,-29.1,0.215,0.785,1.787
1012,52,16,3.92,16.61,regolith_plain,0.444,23.49,48.7,-42.0,0.215,0.785,1.821
1013,53,16,2.44,7.51,dune_field,0.48,24.43,51.8,-42.0,0.198,0.802,2.076
1014,54,16,0.82,7.96,dune_field,0.49,23.94,55.0,-40.4,0.197,0.803,2.003
1015,55,16,-3.14,9.2,regolith_plain,0.482,23.33,53.7,-31.9,0.171,0.829,1.596
1016,56,16,-1.8,6.21,dune_field,0.469,22.6,63.5,-46.3,0.209,0.791,1.944
1017,57,16,-1.84,6.44,regolith_plain,0.473,21.33,61.3,-39.7,0.147,0.853,1.445
1018,58,16,-3.38,4.1,regolith_plain,0.443,20.44,63.5,-23.9,0.111,0.889,1.353
1019,59,16,-0.16,11.52,regolith_plain,0.436,18.09,61.0,-33.1,0.151,0.849,1.496
1020,0,17,-44.29,15.38,regolith_plain,0.67,0.77,55.1,-40.2,0.105,0.895,1.627
1021,1,17,-45.01,10.24,crater_floor,0.726,2.06,60.6,-34.2,0.127,0.873,1.74
1022,2,17,-46.98,4.78,crater_floor,0.777,3.39,67.2,-31.6,0.105,0.895,1.623
1023,3,17,-47.09,4.74,crater_floor,0.79,3.91,68.5,-28.0,0.113,0.887,1.646
1024,4,17,-44.64,11.97,crater_floor,0.819,3.11,44.2,-32.5,0.162,0.838,1.924
1025,5,17,-38.62,9.94,crater_floor,0.788,0.45,56.9,-33.6,0.112,0.888,1.708
1026,6,17,-38.95,8.08,crater_floor,0.761,0.0,48.0,-40.3,0.118,0.882,1.715
1027,7,17,-42.85,7.08,crater_floor,0.745,0.0,62.4,-30.0,0.117,0.883,1.634
1028,8,17,-42.22,9.29,crater_floor,0.726,0.0,59.8,-36.9,0.123,0.877,1.661
1029,9,17,-45.01,7.64,crater_floor,0.672,0.0,67.9,-35.4,0.111,0.889,1.487
1030,10,17,-44.92,17.9,regolith_plain,0.658,0.0,57.4,-41.9,0.132,0.868,1.714
1031,11,17,-32.47,26.0,regolith_plain,0.638,0.0,42.6,-46.3,0.166,0.834,2.082
1032,12,17,-25.41,7.65,regolith_plain,0.577,0.0,58.6,-38.1,0.054,0.946,1.219
1033,13,17,-27.19,7.48,regolith_plain,0.618,0.39,64.7,-37.1,0.091,0.909,1.345
1034,14,17,-30.65,9.09,regolith_plain,0.661,1.13,56.8,-34.0,0.071,0.929,1.349
1035,15,17,-32.44,9.68,regolith_plain,0.701,2.02,59.3,-39.2,0.095,0.905,1.469
1036,16,17,-37.03,10.47,crater_floor,0.733,2.63,64.4,-45.3,0.127,0.873,1.786
1037,17,17,-38.68,13.58,crater_floor,0.743,2.23,51.7,-41.3,0.166,0.834,1.8
1038,18,17,-37.06,18.83,rock_field,0.756,1.57,54.1,-38.1,0.271,0.729,2.825
1039,19,17,-32.8,18.62,rock_field,0.752,1.74,53.6,-38.8,0.277,0.723,2.863
1040,20,17,-29.73,19.95,rock_field,0.773,1.34,42.3,-34.2,0.272,0.728,2.898
1041,21,17,-20.04,19.64,rock_field,0.788,0.53,54.2,-38.5,0.267,0.733,3.07
1042,22,17,-15.46,6.93,regolith_plain,0.727,1.57,66.6,-28.3,0.073,0.927,1.451
1043,23,17,-16.35,9.21,regolith_plain,0.713,0.37,60.5,-33.9,0.08,0.92,1.466
1044,24,17,-13.29,11.95,regolith_plain,0.746,0.54,52.3,-36.9,0.099,0.901,1.584
1045,25,17,-11.04,9.2,rock_field,0.776,3.7,54.7,-39.6,0.235,0.765,2.489
1046,26,17,-9.21,16.71,rock_field,0.803,5.45,48.4,-38.8,0.297,0.703,2.861
1047,27,17,-9.83,10.91,rock_field,0.778,9.25,61.3,-37.5,0.254,0.746,2.708
1048,28,17,-11.11,3.12,regolith_plain,0.743,12.12,60.8,-34.2,0.093,0.907,1.372
1049,29,17,-10.04,12.81,regolith_plain,0.729,10.98,58.5,-36.6,0.133,0.867,1.661
1050,30,17,-18.46,25.27,regolith_plain,0.687,9.42,34.8,-47.6,0.192,0.808,2.266
1051,31,17,-26.64,20.73,regolith_plain,0.652,10.42,46.0,-36.0,0.184,0.816,2.0
1052,32,17,-26.59,11.26,regolith_plain,0.643,12.97,58.3,-34.2,0.124,0.876,1.65
1053,33,17,-23.1,14.4,regolith_plain,0.642,14.33,68.8,-34.1,0.159,0.841,1.78
1054,34,17,-24.83,17.08,regolith_plain,0.633,15.5,42.9,-40.9,0.18,0.82,1.891
1055,35,17,-23.88,13.47,regolith_plain,0.596,16.96,64.0,-34.6,0.142,0.858,1.767
1056,36,17,-26.33,7.21,regolith_plain,0.551,18.03,63.0,-38.2,0.129,0.871,1.493
1057,37,17,-23.81,12.27,regolith_plain,0.555,16.88,59.0,-35.8,0.162,0.838,1.605
1058,38,17,-22.82,21.85,regolith_plain,0.575,15.06,46.7,-42.7,0.207,0.793,1.942
1059,39,17,-15.55,25.81,regolith_plain,0.566,14.07,44.3,-44.7,0.212,0.788,2.227
1060,40,17,-6.22,21.17,regolith_plain,0.55,15.18,45.8,-47.0,0.197,0.803,1.921
1061,41,17,-1.68,12.84,regolith_plain,0.55,17.23,64.6,-35.5,0.156,0.844,1.737
1062,42,17,2.64,8.0,regolith_plain,0.557,18.76,58.5,-34.1,0.132,0.868,1.452
1063,43,17,0.19,12.61,regolith_plain,0.585,19.86,62.9,-37.7,0.152,0.848,1.659
1064,44,17,-4.28,13.27,regolith_plain,0.557,20.03,51.5,-28.9,0.162,0.838,1.734
1065,45,17,-4.96,6.17,regolith_plain,0.477,20.76,62.9,-31.5,0.128,0.872,1.464
1066,46,17,-5.1,2.99,regolith_plain,0.434,20.9,60.3,-30.8,0.113,0.887,1.287
1067,47,17,-6.09,3.3,regolith_plain,0.456,20.51,69.1,-29.7,0.106,0.894,1.365
1068,48,17,-5.2,8.58,regolith_plain,0.469,21.19,69.2,-25.5,0.122,0.878,1.563
1069,49,17,-3.36,8.06,regolith_plain,0.425,23.2,60.7,-39.2,0.132,0.868,1.525
1070,50,17,-4.4,10.74,regolith_plain,0.389,24.73,57.0,-47.8,0.168,0.832,1.591
1071,51,17,-5.39,19.25,regolith_plain,0.374,24.79,42.1,-44.5,0.241,0.759,1.959
1072,52,17,-6.36,18.7,regolith_plain,0.416,24.28,48.1,-38.4,0.223,0.777,1.866
1073,53,17,-2.84,14.45,regolith_plain,0.477,24.17,44.6,-41.2,0.195,0.805,1.783
1074,54,17,-1.68,12.54,regolith_plain,0.492,23.7,50.7,-38.5,0.172,0.828,1.731
1075,55,17,-7.32,9.45,regolith_plain,0.483,23.4,61.0,-30.7,0.156,0.844,1.581
1076,56,17,-4.34,11.12,regolith_plain,0.48,22.27,65.7,-32.7,0.146,0.854,1.685
1077,57,17,-1.38,5.79,dune_field,0.467,22.19,80.5,-25.9,0.175,0.825,1.94
1078,58,17,-0.43,7.96,regolith_plain,0.415,20.97,57.7,-40.7,0.145,0.855,1.377
1079,59,17,0.98,5.58,regolith_plain,0.346,20.44,72.5,-36.1,0.127,0.873,1.259
1080,0,18,-48.84,8.65,crater_floor,0.684,1.51,61.9,-27.0,0.111,0.889,1.615
1081,1,18,-48.65,7.69,crater_floor,0.734,2.73,60.6,-33.6,0.122,0.878,1.674
1082,2,18,-45.21,6.73,crater_floor,0.78,3.95,65.2,-35.1,0.128,0.872,1.603
1083,3,18,-43.96,3.16,crater_floor,0.78,5.56,66.9,-34.6,0.107,0.893,1.598
1084,4,18,-43.71,9.31,crater_floor,0.803,5.46,60.4,-37.0,0.156,0.844,1.784
1085,5,18,-39.17,8.48,crater_floor,0.781,2.79,58.2,-37.7,0.135,0.865,1.654
1086,6,18,-37.86,1.78,crater_floor,0.745,0.99,59.7,-39.4,0.078,0.922,1.359
1087,7,18,-38.73,7.59,crater_floor,0.742,0.0,52.4,-42.7,0.1,0.9,1.59
1088,8,18,-37.81,12.66,crater_floor,0.733,0.0,60.0,-34.8,0.137,0.863,1.721
1089,9,18,-40.26,14.39,crater_floor,0.703,0.0,52.5,-39.0,0.143,0.857,1.78
1090,10,18,-39.58,10.11,crater_floor,0.655,0.0,55.3,-31.2,0.111,0.889,1.553
1091,11,18,-36.14,15.1,regolith_plain,0.615,0.0,53.4,-35.1,0.086,0.914,1.585
1092,12,18,-31.93,21.18,regolith_plain,0.606,0.0,51.5,-35.9,0.151,0.849,1.733
1093,13,18,-32.43,11.9,regolith_plain,0.608,1.58,58.0,-37.8,0.102,0.898,1.496
1094,14,18,-31.39,11.58,regolith_plain,0.632,2.27,53.3,-37.0,0.09,0.91,1.445
1095,15,18,-35.18,10.3,crater_floor,0.651,3.1,66.0,-30.8,0.132,0.868,1.718
1096,16,18,-37.73,13.77,crater_floor,0.705,3.21,64.3,-29.9,0.162,0.838,1.918
1097,17,18,-44.8,10.26,crater_floor,0.735,4.29,61.7,-34.2,0.143,0.857,1.851
1098,18,18,-42.34,13.47,crater_floor,0.758,4.34,61.0,-29.8,0.17,0.83,1.936
1099,19,18,-37.89,18.97,rock_field,0.782,4.04,56.6,-35.6,0.297,0.703,2.92
1100,20,18,-32.88,23.96,rock_field,0.827,3.34,50.4,-34.5,0.325,0.675,3.336
1101,21,18,-20.13,26.07,rock_field,0.849,2.11,45.0,-41.4,0.342,0.658,3.352
1102,22,18,-13.86,14.82,rock_field,0.782,2.87,57.3,-42.5,0.255,0.745,2.661
1103,23,18,-10.23,13.05,regolith_plain,0.749,2.22,58.8,-33.6,0.114,0.886,1.702
1104,24,18,-8.92,5.68,rock_field,0.76,3.79,57.2,-32.5,0.235,0.765,2.181
1105,25,18,-8.62,7.71,rock_field,0.794,6.04,65.7,-30.3,0.243,0.757,2.349
1106,26,18,-3.64,10.59,rock_field,0.77,8.19,50.2,-36.6,0.258,0.742,2.604
1107,27,18,-5.66,14.16,rock_field,0.758,10.25,49.7,-40.0,0.275,0.725,2.715
1108,28,18,-8.16,14.37,rock_field,0.78,11.5,62.0,-37.7,0.294,0.706,2.844
1109,29,18,-8.45,11.8,rock_field,0.759,11.67,62.1,-32.2,0.285,0.715,2.714
1110,30,18,-11.88,21.06,regolith_plain,0.719,10.07,55.8,-34.8,0.197,0.803,1.963
1111,31,18,-20.04,26.4,regolith_plain,0.716,9.05,39.3,-44.4,0.2,0.8,2.329
1112,32,18,-23.6,16.56,regolith_plain,0.707,11.06,44.9,-36.0,0.151,0.849,1.91
1113,33,18,-20.65,12.98,regolith_plain,0.689,12.76,54.3,-40.8,0.134,0.866,1.683
1114,34,18,-19.31,17.94,regolith_plain,0.68,13.04,50.9,-40.8,0.183,0.817,2.002
1115,35,18,-20.16,16.15,regolith_plain,0.634,13.96,52.7,-31.4,0.152,0.848,1.872
1116,36,18,-21.5,19.07,regolith_plain,0.593,13.67,55.8,-33.4,0.169,0.831,1.841
1117,37,18,-16.09,29.32,rock_field,0.609,11.94,35.6,-45.2,0.363,0.637,3.614
1118,38,18,-9.59,34.44,rock_field,0.62,10.97,34.2,-43.0,0.404,0.596,3.92
1119,39,18,-6.12,27.32,regolith_plain,0.562,11.84,34.0,-43.7,0.226,0.774,2.195
1120,40,18,-0.48,11.17,regolith_plain,0.499,14.81,60.4,-46.3,0.133,0.867,1.559
1121,41,18,-0.12,3.57,regolith_plain,0.506,16.85,66.1,-37.2,0.106,0.894,1.354
1122,42,18,-1.56,8.15,regolith_plain,0.54,17.07,56.5,-37.1,0.147,0.853,1.542
1123,43,18,-1.59,8.68,regolith_plain,0.551,18.62,59.0,-37.6,0.136,0.864,1.529
1124,44,18,-5.22,4.51,regolith_plain,0.517,19.43,63.9,-33.6,0.102,0.898,1.339
1125,45,18,-4.74,3.67,regolith_plain,0.472,19.16,64.3,-29.9,0.099,0.901,1.356
1126,46,18,-5.39,1.99,regolith_plain,0.438,19.02,78.4,-30.7,0.088,0.912,1.187
1127,47,18,-5.83,1.79,regolith_plain,0.437,18.66,67.4,-37.5,0.088,0.912,1.207
1128,48,18,-6.28,3.88,regolith_plain,0.427,19.87,64.3,-33.2,0.109,0.891,1.343
1129,49,18,-5.77,4.04,regolith_plain,0.39,21.84,53.0,-40.0,0.124,0.876,1.27
1130,50,18,-5.55,6.57,dune_field,0.362,23.47,57.4,-37.9,0.179,0.821,1.805
1131,51,18,-9.12,8.57,regolith_plain,0.336,24.7,59.0,-38.0,0.147,0.853,1.373
1132,52,18,-9.38,8.67,regolith_plain,0.355,24.01,56.4,-28.7,0.163,0.837,1.51
1133,53,18,-6.74,14.29,regolith_plain,0.396,22.24,62.6,-44.3,0.179,0.821,1.72
1134,54,18,-6.86,15.11,regolith_plain,0.437,21.19,52.4,-40.3,0.177,0.823,1.79
1135,55,18,-9.25,7.17,regolith_plain,0.461,21.46,69.8,-32.7,0.136,0.864,1.454
1136,56,18,-6.94,9.71,regolith_plain,0.446,20.66,59.7,-39.3,0.163,0.837,1.453
1137,57,18,-2.93,12.76,regolith_plain,0.425,19.83,56.2,-33.7,0.173,0.827,1.623
1138,58,18,1.7,8.26,regolith_plain,0.364,20.13,60.4,-32.6,0.146,0.854,1.366
1139,59,18,2.55,10.28,regolith_plain,0.318,19.45,58.7,-36.6,0.166,0.834,1.333
1140,0,19,-50.36,4.16,crater_floor,0.706,1.9,75.7,-29.8,0.098,0.902,1.438
1141,1,19,-49.01,4.87,crater_floor,0.74,3.44,50.7,-38.0,0.127,0.873,1.479
1142,2,19,-47.52,5.06,crater_floor,0.77,5.05,52.4,-37.6,0.139,0.861,1.681
1143,3,19,-45.47,10.82,crater_floor,0.789,5.83,54.8,-36.7,0.147,0.853,1.818
1144,4,19,-40.15,8.59,crater_floor,0.787,7.53,60.6,-35.3,0.138,0.862,1.762
1145,5,19,-39.77,3.41,crater_floor,0.766,5.67,70.4,-29.9,0.103,0.897,1.5
1146,6,19,-37.79,5.03,crater_floor,0.758,2.79,67.3,-28.7,0.122,0.878,1.551
1147,7,19,-37.53,13.66,crater_floor,0.755,0.0,52.7,-41.5,0.148,0.852,1.854
1148,8,19,-33.37,11.91,regolith_plain,0.729,0.0,63.0,-37.1,0.093,0.907,1.493
1149,9,19,-34.9,11.23,crater_floor,0.711,0.0,63.8,-39.7,0.138,0.862,1.653
1150,10,19,-39.09,7.53,crater_floor,0.668,0.67,62.8,-29.6,0.1,0.9,1.502
1151,11,19,-40.08,6.51,crater_floor,0.602,2.51,68.6,-30.2,0.101,0.899,1.405
1152,12,19,-40.46,15.28,regolith_plain,0.589,2.61,54.8,-34.0,0.117,0.883,1.642
1153,13,19,-35.6,4.31,crater_floor,0.571,4.56,61.9,-39.5,0.085,0.915,1.396
1154,14,19,-38.37,6.49,crater_floor,0.582,4.54,67.1,-24.8,0.095,0.905,1.459
1155,15,19,-36.01,2.58,crater_floor,0.576,5.44,67.8,-34.2,0.087,0.913,1.38
1156,16,19,-38.9,11.7,crater_floor,0.66,4.58,57.1,-34.8,0.147,0.853,1.763
1157,17,19,-44.27,7.54,crater_floor,0.727,6.26,70.5,-27.5,0.142,0.858,1.623
1158,18,19,-43.7,4.91,crater_floor,0.75,7.58,49.9,-42.2,0.146,0.854,1.559
1159,19,19,-42.77,19.16,rock_field,0.808,6.37,40.4,-43.7,0.295,0.705,3.218
1160,20,19,-30.22,35.83,rock_field,0.902,4.17,23.5,-46.5,0.4,0.6,4.166
1161,21,19,-15.41,25.49,rock_field,0.896,4.74,39.8,-30.1,0.366,0.634,3.656
1162,22,19,-11.71,9.86,rock_field,0.806,6.1,57.6,-34.2,0.258,0.742,2.453
1163,23,19,-8.5,4.69,rock_field,0.756,5.89,55.8,-29.6,0.209,0.791,2.263
1164,24,19,-9.65,9.9,rock_field,0.805,5.46,53.2,-32.1,0.257,0.743,2.471
1165,25,19,-9.86,15.43,rock_field,0.843,6.99,47.9,-37.5,0.279,0.721,2.812
1166,26,19,-2.34,16.31,rock_field,0.769,9.15,66.8,-36.5,0.292,0.708,2.933
1167,27,19,-0.81,5.5,regolith_plain,0.706,13.04,74.8,-25.9,0.08,0.92,1.44
1168,28,19,-1.25,4.41,rock_field,0.76,14.06,62.7,-40.5,0.243,0.757,2.388
1169,29,19,-2.56,11.85,rock_field,0.79,12.21,54.8,-30.6,0.279,0.721,2.714
1170,30,19,-8.32,16.57,rock_field,0.753,10.76,44.9,-39.6,0.297,0.703,2.979
1171,31,19,-10.61,23.81,rock_field,0.761,8.93,32.4,-55.2,0.344,0.656,3.448
1172,32,19,-14.71,24.7,rock_field,0.78,8.72,42.1,-42.5,0.354,0.646,3.563
1173,33,19,-14.94,15.97,regolith_plain,0.746,10.52,46.4,-37.2,0.16,0.84,1.793
1174,34,19,-11.89,15.11,regolith_plain,0.716,11.12,52.9,-38.6,0.146,0.854,1.882
1175,35,19,-12.51,21.52,regolith_plain,0.678,10.56,36.7,-40.3,0.175,0.825,1.922
1176,36,19,-13.11,25.48,regolith_plain,0.619,10.13,37.4,-46.3,0.186,0.814,2.107
1177,37,19,-4.76,28.45,rock_field,0.618,9.68,39.6,-47.3,0.368,0.632,3.319
1178,38,19,2.74,19.67,regolith_plain,0.599,10.99,50.6,-38.7,0.178,0.822,1.953
1179,39,19,3.0,11.13,regolith_plain,0.517,12.27,60.3,-35.0,0.13,0.87,1.536
