route_id,vehicle_type,route_type,start_x,start_y,end_x,end_y,num_cells,distance_km,avg_slope_deg,max_slope_deg,avg_rock_density,pct_high_hazard_cells,dominant_terrain,payload_kg,payload_fraction_of_max,battery_capacity_wh,total_energy_wh,energy_margin_pct,safety_score,mission_success
558,crew_transport,naive,2,14,53,56,109,2.732,10.4,29.54,0.624,0.312,regolith_plain,97.8,0.391,9500.0,6305.1,33.63,0.652,1
559,light_scout,optimized,33,59,56,33,31,0.774,10.66,40.07,0.605,0.097,regolith_plain,22.9,0.572,3500.0,1263.7,63.89,0.816,1
560,swarm_builder,optimized,38,17,3,3,36,0.915,7.81,21.85,0.639,0.25,regolith_plain,8.1,0.54,1200.0,1348.9,-12.41,0.731,0
561,swarm_builder,optimized,37,46,51,38,16,0.375,7.96,23.53,0.712,0.062,regolith_plain,10.8,0.72,1200.0,533.1,55.58,0.862,1
562,swarm_builder,optimized,11,1,51,31,47,1.202,8.37,26.4,0.617,0.085,regolith_plain,7.0,0.467,1200.0,1632.7,-36.06,0.834,0
563,light_scout,optimized,24,49,5,8,42,1.077,8.95,20.48,0.59,0.095,regolith_plain,21.0,0.525,3500.0,1751.8,49.95,0.81,1
564,cargo_hauler,naive,39,8,28,41,49,1.175,12.95,34.44,0.57,0.286,regolith_plain,381.9,0.636,14000.0,3383.5,75.83,0.663,1
565,crew_transport,optimized,20,14,51,9,49,1.126,6.89,21.43,0.603,0.082,regolith_plain,75.7,0.303,9500.0,2008.3,78.86,0.838,1
566,crew_transport,naive,16,23,37,4,38,0.914,10.59,19.34,0.72,0.421,regolith_plain,64.0,0.256,9500.0,2177.4,77.08,0.573,1
567,swarm_builder,naive,43,8,38,29,33,0.822,11.16,20.0,0.55,0.424,regolith_plain,10.7,0.713,1200.0,1336.6,-11.38,0.584,0
568,cargo_hauler,naive,10,29,44,8,61,1.473,17.68,36.8,0.619,0.623,regolith_plain,421.4,0.702,14000.0,5767.7,58.8,0.405,0
569,crew_transport,optimized,17,40,32,19,181,4.213,14.93,27.27,0.687,0.646,regolith_plain,166.7,0.667,9500.0,10914.9,-14.89,0.469,0
570,light_scout,naive,20,31,35,26,34,0.817,19.52,43.79,0.713,0.706,regolith_plain,9.3,0.232,3500.0,1748.5,50.04,0.354,0
571,swarm_builder,optimized,59,21,37,18,181,4.246,12.21,25.48,0.547,0.597,regolith_plain,9.2,0.613,1200.0,7024.0,-485.33,0.493,0
572,crew_transport,optimized,20,46,33,18,35,0.854,11.27,23.48,0.61,0.343,regolith_plain,45.2,0.181,9500.0,1546.7,83.72,0.672,1
573,swarm_builder,optimized,23,13,50,41,43,1.08,7.99,23.16,0.663,0.116,regolith_plain,1.8,0.12,1200.0,1317.0,-9.75,0.795,0
574,cargo_hauler,naive,15,31,22,12,33,0.789,19.26,34.87,0.677,0.758,rock_field,218.6,0.364,14000.0,3359.5,76.0,0.277,0
575,crew_transport,naive,15,10,59,41,93,2.229,10.18,29.6,0.597,0.161,regolith_plain,126.5,0.506,9500.0,4799.8,49.48,0.762,1
576,cargo_hauler,naive,53,12,38,55,76,1.889,10.56,27.78,0.583,0.276,regolith_plain,161.0,0.268,14000.0,4442.4,68.27,0.688,1
577,cargo_hauler,naive,42,22,58,36,44,1.051,7.02,19.74,0.457,0.045,regolith_plain,226.6,0.378,14000.0,1966.8,85.95,0.877,1
578,crew_transport,naive,48,55,1,19,92,2.234,11.62,37.87,0.666,0.435,regolith_plain,35.8,0.143,9500.0,5053.2,46.81,0.562,1
579,swarm_builder,optimized,25,15,47,22,28,0.623,8.56,26.4,0.608,0.214,regolith_plain,8.7,0.58,1200.0,910.9,24.09,0.741,1
580,cargo_hauler,naive,32,24,11,21,25,0.613,19.08,42.07,0.741,0.84,rock_field,201.3,0.336,14000.0,2488.9,82.22,0.228,0
581,crew_transport,optimized,28,30,4,26,181,3.691,19.88,29.25,0.561,0.994,regolith_plain,63.1,0.252,9500.0,8844.4,6.9,0.249,0
582,cargo_hauler,naive,59,42,44,8,62,1.502,8.94,24.85,0.45,0.161,regolith_plain,566.7,0.945,14000.0,4034.2,71.18,0.767,1
583,light_scout,naive,5,41,21,0,62,1.502,9.68,21.72,0.576,0.065,regolith_plain,39.2,0.98,3500.0,2875.3,17.85,0.837,1
584,cargo_hauler,naive,33,35,55,0,45,1.137,8.32,18.43,0.566,0.244,regolith_plain,556.1,0.927,14000.0,3363.7,75.97,0.713,1
585,cargo_hauler,naive,1,32,15,54,38,0.914,14.0,32.3,0.499,0.342,regolith_plain,170.2,0.284,14000.0,2216.3,84.17,0.658,1
586,cargo_hauler,naive,58,24,10,54,78,1.896,12.33,36.87,0.499,0.359,regolith_plain,195.8,0.326,14000.0,4570.3,67.36,0.623,1
587,crew_transport,optimized,45,24,5,41,42,1.052,8.4,19.33,0.46,0.119,regolith_plain,90.6,0.362,9500.0,1840.4,80.63,0.799,1
588,light_scout,naive,1,38,25,17,50,1.162,13.19,36.8,0.668,0.36,regolith_plain,33.6,0.84,3500.0,3023.3,13.62,0.573,1
589,crew_transport,naive,20,24,49,43,58,1.397,13.98,37.11,0.717,0.707,rock_field,110.7,0.443,9500.0,4215.1,55.63,0.361,0
590,crew_transport,optimized,22,17,55,28,34,0.817,9.92,26.4,0.582,0.147,regolith_plain,246.0,0.984,9500.0,2093.0,77.97,0.783,1
591,cargo_hauler,optimized,47,52,26,10,45,1.137,10.14,22.21,0.67,0.244,regolith_plain,497.0,0.828,14000.0,3643.0,73.98,0.713,1
592,crew_transport,optimized,26,5,9,41,38,0.939,10.14,22.23,0.561,0.132,regolith_plain,204.2,0.817,9500.0,2135.0,77.53,0.798,1
593,cargo_hauler,naive,0,35,38,48,79,1.949,9.97,19.23,0.544,0.228,regolith_plain,262.4,0.437,14000.0,4813.1,65.62,0.723,1
594,cargo_hauler,optimized,41,25,19,42,23,0.597,9.1,19.74,0.494,0.174,regolith_plain,297.5,0.496,14000.0,1440.4,89.71,0.758,1
595,crew_transport,optimized,38,6,4,52,151,3.53,11.14,34.83,0.695,0.424,regolith_plain,177.7,0.711,9500.0,11234.7,-18.26,0.551,0
596,swarm_builder,naive,59,33,19,48,70,1.678,9.94,24.97,0.624,0.357,regolith_plain,5.3,0.353,1200.0,2631.6,-119.3,0.63,0
597,cargo_hauler,optimized,35,33,2,31,37,0.894,7.83,19.95,0.53,0.081,regolith_plain,377.8,0.63,14000.0,2084.7,85.11,0.821,1
598,light_scout,optimized,26,55,46,36,181,5.033,18.2,38.49,0.725,0.298,regolith_plain,34.7,0.868,3500.0,11213.6,-220.39,0.661,0
599,swarm_builder,optimized,58,16,24,42,36,0.94,8.9,23.48,0.468,0.25,regolith_plain,4.3,0.287,1200.0,1216.2,-1.35,0.702,0
600,swarm_builder,optimized,44,42,4,48,42,1.06,9.18,20.72,0.601,0.262,regolith_plain,2.8,0.187,1200.0,1373.0,-14.42,0.707,0
601,cargo_hauler,optimized,19,30,7,5,181,3.948,19.09,35.16,0.707,1.0,regolith_plain,321.2,0.535,14000.0,12772.4,8.77,0.24,0
602,light_scout,naive,52,44,8,10,83,2.038,13.56,37.11,0.673,0.41,regolith_plain,20.3,0.508,3500.0,4401.8,-25.77,0.567,0
603,swarm_builder,optimized,43,29,29,58,62,1.551,10.76,35.07,0.704,0.242,regolith_plain,13.6,0.907,1200.0,2929.2,-144.1,0.709,0
604,swarm_builder,optimized,18,32,21,57,26,0.624,9.75,20.12,0.46,0.154,regolith_plain,9.5,0.633,1200.0,865.1,27.91,0.768,1
605,light_scout,optimized,49,19,48,42,31,0.716,7.21,16.1,0.577,0.097,regolith_plain,15.5,0.388,3500.0,1010.9,71.12,0.833,1
606,cargo_hauler,optimized,12,59,35,16,45,1.145,10.82,23.48,0.528,0.267,regolith_plain,588.4,0.981,14000.0,3401.7,75.7,0.705,1
607,crew_transport,naive,23,34,49,7,52,1.252,18.95,37.11,0.619,0.577,regolith_plain,148.5,0.594,9500.0,3815.3,59.84,0.433,0
608,light_scout,optimized,34,12,31,52,65,1.537,11.04,36.13,0.687,0.292,regolith_plain,21.6,0.54,3500.0,2849.2,18.59,0.661,1
609,cargo_hauler,optimized,40,21,32,46,26,0.633,9.63,19.39,0.589,0.192,regolith_plain,117.0,0.195,14000.0,1476.2,89.46,0.729,1
610,light_scout,optimized,52,36,31,58,108,2.77,11.77,35.07,0.74,0.352,regolith_plain,11.6,0.29,3500.0,4870.3,-39.15,0.641,0
611,light_scout,naive,44,52,30,33,37,0.911,11.81,30.56,0.567,0.297,regolith_plain,31.0,0.775,3500.0,1904.5,45.59,0.649,1
612,light_scout,naive,10,36,1,3,68,1.63,12.86,26.08,0.625,0.118,regolith_plain,18.6,0.465,3500.0,2878.9,17.75,0.772,1
613,crew_transport,optimized,54,44,56,2,47,1.152,8.74,20.08,0.55,0.17,regolith_plain,215.2,0.861,9500.0,2706.3,71.51,0.768,1
614,swarm_builder,optimized,43,15,12,16,32,0.794,9.48,16.76,0.671,0.188,regolith_plain,12.6,0.84,1200.0,1399.6,-16.63,0.735,0
615,swarm_builder,optimized,4,6,10,49,46,1.115,10.52,25.6,0.535,0.043,regolith_plain,14.6,0.973,1200.0,1837.0,-53.08,0.844,0
616,swarm_builder,naive,24,13,33,30,31,0.733,17.71,43.84,0.709,0.581,regolith_plain,4.2,0.28,1200.0,1574.4,-31.2,0.409,0
617,swarm_builder,naive,7,31,47,11,71,1.665,18.75,43.84,0.613,0.606,regolith_plain,10.1,0.673,1200.0,3658.1,-204.84,0.418,0
618,cargo_hauler,naive,58,36,49,13,47,1.135,9.47,22.63,0.476,0.277,regolith_plain,127.4,0.212,14000.0,2399.2,82.86,0.702,1
619,crew_transport,optimized,23,13,55,4,33,0.864,9.0,21.43,0.603,0.152,regolith_plain,105.5,0.422,9500.0,1761.0,81.46,0.772,1
620,crew_transport,naive,16,8,43,0,42,0.986,15.18,57.74,0.63,0.19,regolith_plain,126.6,0.506,9500.0,2616.2,72.46,0.711,1
621,swarm_builder,optimized,12,49,43,5,49,1.25,10.37,22.61,0.508,0.204,regolith_plain,3.8,0.253,1200.0,1534.4,-27.87,0.733,0
622,cargo_hauler,optimized,0,15,49,46,59,1.475,9.69,22.51,0.621,0.169,regolith_plain,570.5,0.951,14000.0,4361.6,68.85,0.762,1
623,cargo_hauler,optimized,54,18,49,52,35,0.871,9.95,27.78,0.601,0.143,regolith_plain,220.0,0.367,14000.0,1974.8,85.89,0.795,1
624,crew_transport,naive,42,11,17,27,56,1.299,19.3,35.41,0.633,0.821,regolith_plain,194.3,0.777,9500.0,4566.1,51.94,0.298,0
625,light_scout,naive,26,53,24,25,45,1.079,16.91,41.99,0.576,0.533,regolith_plain,28.3,0.708,3500.0,2357.9,32.63,0.489,0
626,cargo_hauler,optimized,15,14,58,23,45,1.062,9.32,25.48,0.557,0.156,regolith_plain,169.6,0.283,14000.0,2293.1,83.62,0.779,1
627,crew_transport,naive,47,23,10,23,57,1.377,17.69,43.84,0.661,0.561,regolith_plain,100.2,0.401,9500.0,4335.1,54.37,0.435,0
628,crew_transport,optimized,52,43,24,13,44,1.084,7.76,21.47,0.692,0.159,regolith_plain,87.0,0.348,9500.0,2275.2,76.05,0.771,1
629,cargo_hauler,optimized,32,50,29,15,37,0.902,10.48,26.95,0.633,0.297,regolith_plain,318.5,0.531,14000.0,2369.5,83.08,0.686,1
630,swarm_builder,naive,27,4,44,37,43,1.055,11.23,25.48,0.619,0.256,regolith_plain,2.0,0.133,1200.0,1315.6,-9.63,0.71,0
631,light_scout,optimized,6,45,23,31,181,4.238,17.86,27.27,0.533,0.591,regolith_plain,39.7,0.992,3500.0,9681.4,-176.61,0.479,0
632,cargo_hauler,naive,34,29,1,14,52,1.277,14.6,39.17,0.702,0.519,crater_floor,328.5,0.548,14000.0,4481.4,67.99,0.484,0
633,swarm_builder,naive,9,15,39,19,49,1.175,12.29,26.95,0.65,0.347,regolith_plain,4.9,0.327,1200.0,1772.3,-47.69,0.648,0
634,cargo_hauler,optimized,39,40,27,31,97,2.574,23.27,28.22,0.67,0.887,regolith_plain,131.8,0.22,14000.0,7533.9,46.19,0.286,0
635,swarm_builder,optimized,22,52,7,28,25,0.637,9.3,28.26,0.488,0.04,regolith_plain,10.7,0.713,1200.0,888.5,25.96,0.838,1
636,swarm_builder,optimized,52,50,22,4,53,1.322,9.9,26.92,0.672,0.132,regolith_plain,9.2,0.613,1200.0,2010.3,-67.53,0.799,0
637,swarm_builder,naive,24,23,23,47,39,0.917,15.24,35.16,0.531,0.538,regolith_plain,3.4,0.227,1200.0,1425.8,-18.82,0.495,0
638,crew_transport,optimized,54,0,23,33,181,4.213,13.47,27.49,0.695,0.204,regolith_plain,130.4,0.522,9500.0,9723.6,-2.35,0.708,0
639,light_scout,optimized,9,47,4,24,181,4.072,16.08,26.08,0.656,0.448,regolith_plain,34.0,0.85,3500.0,8341.6,-138.33,0.604,0
640,light_scout,optimized,43,3,42,31,29,0.734,10.39,19.49,0.513,0.207,regolith_plain,18.7,0.467,3500.0,1201.1,65.68,0.719,1
641,light_scout,optimized,43,9,38,58,62,1.493,7.34,17.35,0.636,0.129,regolith_plain,6.5,0.162,3500.0,2018.5,42.33,0.795,1
642,cargo_hauler,naive,32,33,17,22,26,0.608,21.73,34.48,0.693,0.885,rock_field,83.8,0.14,14000.0,2306.2,83.53,0.192,0
643,crew_transport,optimized,23,50,5,7,46,1.165,8.3,18.93,0.574,0.043,regolith_plain,162.8,0.651,9500.0,2534.7,73.32,0.837,1
644,crew_transport,optimized,57,59,6,26,53,1.355,9.47,19.95,0.618,0.264,regolith_plain,219.1,0.876,9500.0,3633.5,61.75,0.696,1
645,light_scout,naive,45,6,37,59,76,1.881,10.8,41.44,0.62,0.421,regolith_plain,14.8,0.37,3500.0,3671.3,-4.89,0.565,0
646,swarm_builder,optimized,7,46,12,8,44,1.075,9.79,20.24,0.552,0.045,regolith_plain,8.7,0.58,1200.0,1473.9,-22.83,0.845,0
647,cargo_hauler,naive,1,11,5,47,51,1.232,10.44,31.44,0.659,0.255,regolith_plain,425.1,0.708,14000.0,3702.6,73.55,0.693,1
648,crew_transport,naive,45,55,51,17,55,1.329,9.59,22.63,0.562,0.218,regolith_plain,25.5,0.102,9500.0,2378.3,74.97,0.737,1
649,crew_transport,naive,58,14,57,41,45,1.095,8.29,18.1,0.455,0.089,regolith_plain,157.9,0.632,9500.0,2162.3,77.24,0.825,1
650,swarm_builder,naive,7,8,33,54,85,2.028,16.86,43.99,0.655,0.482,regolith_plain,1.9,0.127,1200.0,3501.8,-191.82,0.486,0
651,crew_transport,naive,34,55,10,18,81,1.94,14.39,43.13,0.632,0.432,regolith_plain,246.0,0.984,9500.0,6446.7,32.14,0.557,1
652,swarm_builder,naive,44,20,26,2,35,0.846,10.31,34.44,0.618,0.257,regolith_plain,1.5,0.1,1200.0,1088.7,9.27,0.707,1
653,swarm_builder,optimized,36,24,56,0,31,0.782,10.71,24.34,0.634,0.226,regolith_plain,14.4,0.96,1200.0,1433.4,-19.45,0.699,0
654,cargo_hauler,naive,33,41,36,7,58,1.372,15.47,43.79,0.617,0.379,regolith_plain,302.2,0.504,14000.0,4156.2,70.31,0.587,1
655,light_scout,naive,32,14,9,19,43,1.022,11.46,26.0,0.677,0.233,regolith_plain,29.6,0.74,3500.0,1999.1,42.88,0.709,1
656,light_scout,naive,47,35,6,23,91,2.156,13.25,37.66,0.583,0.253,regolith_plain,36.6,0.915,3500.0,4874.6,-39.27,0.669,0
657,cargo_hauler,naive,8,12,58,16,83,2.005,12.49,28.45,0.611,0.566,regolith_plain,178.0,0.297,14000.0,5724.1,59.11,0.49,0
658,crew_transport,optimized,58,31,51,6,26,0.641,12.13,26.25,0.494,0.385,regolith_plain,122.6,0.49,9500.0,1390.4,85.36,0.615,1
659,light_scout,optimized,45,3,26,30,181,4.246,13.81,28.75,0.684,0.243,regolith_plain,25.7,0.642,3500.0,8113.9,-131.83,0.684,0
660,swarm_builder,naive,28,43,0,36,44,1.042,10.33,23.48,0.468,0.182,regolith_plain,8.3,0.553,1200.0,1432.0,-19.33,0.758,0
661,cargo_hauler,naive,18,5,28,35,69,1.658,14.49,35.91,0.653,0.464,regolith_plain,210.9,0.352,14000.0,4993.1,64.33,0.545,1
662,cargo_hauler,optimized,21,23,52,43,49,1.25,15.21,34.44,0.64,0.551,regolith_plain,441.1,0.735,14000.0,4119.5,70.58,0.507,1
663,crew_transport,optimized,53,44,46,1,45,1.145,7.45,18.96,0.503,0.111,regolith_plain,140.5,0.562,9500.0,2111.1,77.78,0.821,1
664,swarm_builder,optimized,54,39,6,59,57,1.402,9.37,25.56,0.597,0.211,regolith_plain,5.4,0.36,1200.0,1856.9,-54.74,0.754,0
665,swarm_builder,naive,50,48,38,22,51,1.199,11.44,23.16,0.594,0.137,regolith_plain,6.0,0.4,1200.0,1761.1,-46.76,0.756,0
666,crew_transport,naive,41,58,27,22,66,1.557,13.87,37.46,0.695,0.561,regolith_plain,58.8,0.235,9500.0,3890.4,59.05,0.479,0
667,swarm_builder,naive,22,24,18,55,58,1.389,14.37,35.41,0.477,0.397,regolith_plain,3.1,0.207,1200.0,1952.3,-62.69,0.591,0
668,light_scout,optimized,24,24,4,51,32,0.802,13.32,29.54,0.502,0.469,regolith_plain,29.0,0.725,3500.0,1519.0,56.6,0.581,1
669,light_scout,optimized,22,33,8,16,21,0.524,11.96,34.85,0.592,0.19,regolith_plain,26.5,0.662,3500.0,944.3,73.02,0.721,1
670,swarm_builder,optimized,48,9,23,53,87,2.027,14.14,35.06,0.58,0.402,regolith_plain,7.6,0.507,1200.0,3264.1,-172.01,0.616,0
671,light_scout,naive,41,40,37,14,54,1.267,8.28,22.16,0.582,0.185,regolith_plain,9.3,0.232,3500.0,1796.7,48.67,0.746,1
672,cargo_hauler,optimized,9,28,26,46,22,0.536,13.14,19.33,0.464,0.136,regolith_plain,278.3,0.464,14000.0,1324.9,90.54,0.763,1
673,cargo_hauler,optimized,12,47,9,26,22,0.528,9.34,16.33,0.454,0.0,regolith_plain,418.2,0.697,14000.0,1231.8,91.2,0.87,1
674,crew_transport,naive,11,13,29,38,45,1.104,14.58,34.85,0.622,0.622,regolith_plain,191.8,0.767,9500.0,3567.2,62.45,0.434,0
675,light_scout,optimized,6,5,35,20,40,0.971,8.51,21.06,0.685,0.15,regolith_plain,9.8,0.245,3500.0,1461.4,58.25,0.788,1
676,swarm_builder,naive,50,51,39,9,64,1.509,13.4,31.79,0.593,0.375,regolith_plain,2.4,0.16,1200.0,2195.8,-82.98,0.61,0
677,light_scout,naive,1,28,40,57,90,2.153,11.34,41.16,0.625,0.356,regolith_plain,13.6,0.34,3500.0,3669.4,-4.84,0.627,0
678,light_scout,optimized,45,10,17,45,40,1.012,11.42,23.17,0.539,0.35,regolith_plain,6.0,0.15,3500.0,1420.0,59.43,0.646,1
679,swarm_builder,optimized,21,16,43,52,50,1.171,8.48,24.29,0.678,0.2,regolith_plain,10.3,0.687,1200.0,1923.4,-60.28,0.73,0
680,crew_transport,optimized,13,49,13,24,26,0.633,8.11,14.23,0.473,0.0,regolith_plain,66.0,0.264,9500.0,1028.4,89.17,0.87,1
681,crew_transport,naive,25,42,18,16,44,1.059,17.39,37.11,0.659,0.727,regolith_plain,236.7,0.947,9500.0,3953.5,58.38,0.343,0
682,swarm_builder,optimized,38,4,23,25,181,3.849,10.35,52.98,0.732,0.464,regolith_plain,13.6,0.907,1200.0,9360.9,-680.08,0.518,0
683,crew_transport,naive,9,18,38,13,59,1.409,12.01,26.95,0.655,0.39,regolith_plain,47.8,0.191,9500.0,2878.2,69.7,0.61,1
684,light_scout,naive,26,13,53,36,44,1.051,10.13,29.32,0.537,0.182,regolith_plain,24.5,0.612,3500.0,1782.7,49.07,0.751,1
685,crew_transport,optimized,44,54,2,27,45,1.153,9.74,20.72,0.572,0.156,regolith_plain,36.1,0.144,9500.0,2082.4,78.08,0.771,1
686,crew_transport,naive,28,52,52,39,34,0.859,13.59,40.48,0.689,0.353,regolith_plain,140.9,0.564,9500.0,2312.7,75.66,0.62,1
687,light_scout,optimized,7,40,51,2,53,1.322,10.02,21.43,0.588,0.264,regolith_plain,18.7,0.467,3500.0,2325.4,33.56,0.69,1
688,light_scout,naive,28,7,55,32,55,1.312,10.52,29.24,0.533,0.2,regolith_plain,14.7,0.368,3500.0,2014.2,42.45,0.736,1
689,swarm_builder,naive,37,31,16,8,36,0.891,14.53,35.56,0.696,0.472,regolith_plain,12.8,0.853,1200.0,2167.8,-80.65,0.499,0
690,crew_transport,optimized,27,10,18,29,181,3.724,6.67,27.89,0.508,0.105,regolith_plain,110.0,0.44,9500.0,7401.9,22.09,0.803,1
691,cargo_hauler,naive,3,6,39,42,69,1.658,14.76,35.73,0.677,0.507,regolith_plain,536.3,0.894,14000.0,6491.8,53.63,0.487,0
692,cargo_hauler,optimized,8,14,6,41,28,0.673,7.67,17.62,0.6,0.036,regolith_plain,555.8,0.926,14000.0,1853.8,86.76,0.861,1
693,cargo_hauler,optimized,41,9,54,29,21,0.508,10.5,24.85,0.49,0.286,regolith_plain,94.5,0.158,14000.0,1116.7,92.02,0.682,1
694,crew_transport,optimized,14,33,52,32,39,0.917,6.36,19.95,0.52,0.026,regolith_plain,43.8,0.175,9500.0,1440.5,84.84,0.858,1
695,crew_transport,optimized,21,55,59,18,45,1.137,8.76,22.23,0.561,0.089,regolith_plain,174.4,0.698,9500.0,2501.7,73.67,0.812,1
696,light_scout,optimized,13,41,5,10,32,0.786,7.71,15.75,0.599,0.0,regolith_plain,17.9,0.447,3500.0,1198.4,65.76,0.87,1
697,light_scout,naive,30,15,10,16,26,0.633,11.85,26.95,0.674,0.192,regolith_plain,5.8,0.145,3500.0,916.5,73.81,0.751,1
698,cargo_hauler,optimized,43,59,3,3,60,1.536,9.44,24.43,0.644,0.233,regolith_plain,304.1,0.507,14000.0,4011.8,71.34,0.713,1
699,swarm_builder,optimized,14,54,33,57,181,3.724,21.9,30.23,0.678,0.486,regolith_plain,3.7,0.247,1200.0,5696.4,-374.7,0.534,0
700,swarm_builder,optimized,20,57,9,41,21,0.508,12.55,25.59,0.407,0.095,regolith_plain,3.3,0.22,1200.0,581.5,51.54,0.798,1
701,cargo_hauler,optimized,55,9,30,37,39,0.967,11.34,27.38,0.574,0.308,regolith_plain,194.5,0.324,14000.0,2271.8,83.77,0.672,1
702,cargo_hauler,optimized,0,22,46,48,47,1.185,11.53,22.12,0.604,0.255,regolith_plain,161.3,0.269,14000.0,3004.7,78.54,0.684,1
703,light_scout,optimized,10,58,56,22,49,1.308,10.04,20.72,0.468,0.184,regolith_plain,30.8,0.77,3500.0,2211.5,36.81,0.748,1
704,cargo_hauler,naive,45,47,57,23,34,0.817,10.77,22.51,0.585,0.176,regolith_plain,498.8,0.831,14000.0,2396.7,82.88,0.755,1
705,crew_transport,optimized,35,5,18,30,48,1.147,10.43,34.83,0.714,0.438,regolith_plain,231.9,0.928,9500.0,3842.3,59.55,0.544,1
706,swarm_builder,naive,27,13,13,41,53,1.305,10.82,36.36,0.606,0.302,regolith_plain,5.1,0.34,1200.0,2110.5,-75.88,0.632,0
707,cargo_hauler,optimized,56,30,16,17,41,1.007,9.36,23.16,0.596,0.146,regolith_plain,267.5,0.446,14000.0,2554.9,81.75,0.772,1
708,swarm_builder,naive,27,16,16,49,56,1.357,15.34,34.78,0.565,0.536,regolith_plain,3.9,0.26,1200.0,2220.0,-85.0,0.473,0
709,swarm_builder,optimized,23,45,17,4,43,1.047,9.17,20.12,0.548,0.093,regolith_plain,3.4,0.227,1200.0,1237.8,-3.15,0.811,0
710,swarm_builder,naive,47,36,30,9,56,1.34,10.72,25.48,0.611,0.179,regolith_plain,1.8,0.12,1200.0,1670.7,-39.22,0.754,0
711,cargo_hauler,naive,56,1,8,11,58,1.413,11.44,21.64,0.637,0.241,regolith_plain,471.0,0.785,14000.0,4376.7,68.74,0.706,1
712,cargo_hauler,optimized,3,12,27,39,35,0.854,9.6,19.95,0.597,0.171,regolith_plain,110.9,0.185,14000.0,1872.8,86.62,0.75,1
713,light_scout,naive,2,57,16,32,37,0.927,10.29,25.6,0.431,0.081,regolith_plain,8.3,0.208,3500.0,1119.9,68.0,0.836,1
714,light_scout,naive,18,22,38,28,39,0.926,16.66,39.17,0.688,0.59,regolith_plain,37.1,0.928,3500.0,2494.8,28.72,0.444,0
715,cargo_hauler,optimized,29,4,58,41,39,1.042,10.14,24.43,0.525,0.128,regolith_plain,237.1,0.395,14000.0,2282.2,83.7,0.792,1
716,swarm_builder,optimized,17,23,43,50,37,0.927,10.83,22.61,0.611,0.459,regolith_plain,12.6,0.84,1200.0,1724.8,-43.73,0.566,0
717,light_scout,naive,43,55,31,30,43,1.014,12.17,37.46,0.592,0.279,regolith_plain,20.5,0.512,3500.0,2008.5,42.61,0.669,1
718,cargo_hauler,optimized,49,41,46,8,34,0.817,7.3,21.06,0.535,0.118,regolith_plain,534.1,0.89,14000.0,2114.0,84.9,0.809,1
719,cargo_hauler,optimized,58,56,18,59,72,1.751,9.61,29.11,0.618,0.194,regolith_plain,440.4,0.734,14000.0,4887.0,65.09,0.768,1
720,light_scout,naive,45,46,32,56,27,0.611,16.51,43.99,0.676,0.333,regolith_plain,15.6,0.39,3500.0,1264.4,63.87,0.617,1
721,crew_transport,optimized,46,44,24,14,39,0.959,7.73,18.29,0.691,0.154,regolith_plain,102.1,0.408,9500.0,2091.2,77.99,0.765,1
722,light_scout,optimized,42,52,3,51,44,1.017,7.8,23.49,0.589,0.159,regolith_plain,27.4,0.685,3500.0,1679.2,52.02,0.8,1
723,crew_transport,optimized,34,55,14,54,181,4.172,17.55,40.96,0.461,0.508,regolith_plain,118.8,0.475,9500.0,9232.8,2.81,0.574,0
724,swarm_builder,optimized,22,57,3,16,44,1.084,9.98,24.1,0.532,0.045,regolith_plain,6.2,0.413,1200.0,1454.8,-21.23,0.831,0
725,light_scout,naive,46,33,39,3,49,1.217,9.83,58.48,0.523,0.204,regolith_plain,30.7,0.768,3500.0,2296.6,34.38,0.721,1
726,light_scout,naive,54,44,15,46,63,1.53,10.84,26.21,0.634,0.27,regolith_plain,23.0,0.575,3500.0,2910.5,16.84,0.69,1
727,light_scout,optimized,25,23,17,42,37,0.861,18.41,29.54,0.567,0.73,regolith_plain,26.0,0.65,3500.0,1793.0,48.77,0.396,0
728,swarm_builder,optimized,53,14,30,36,27,0.677,7.44,19.33,0.478,0.111,regolith_plain,12.6,0.84,1200.0,994.3,17.14,0.79,1
729,cargo_hauler,optimized,2,51,43,27,43,1.064,10.04,25.07,0.487,0.163,regolith_plain,309.0,0.515,14000.0,2474.7,82.32,0.771,1
730,crew_transport,optimized,10,41,42,23,33,0.855,10.4,25.07,0.499,0.182,regolith_plain,187.7,0.751,9500.0,1829.1,80.75,0.754,1
731,light_scout,optimized,10,13,35,15,28,0.639,8.41,22.21,0.664,0.143,regolith_plain,37.0,0.925,3500.0,1225.5,64.99,0.795,1
732,light_scout,optimized,46,55,0,40,50,1.245,7.87,18.39,0.544,0.08,regolith_plain,23.5,0.588,3500.0,1959.9,44.0,0.834,1
733,crew_transport,optimized,44,7,9,11,36,0.882,8.21,16.7,0.591,0.028,regolith_plain,153.6,0.614,9500.0,1795.1,81.1,0.875,1
734,swarm_builder,naive,7,31,23,36,22,0.519,12.59,19.49,0.473,0.045,regolith_plain,4.7,0.313,1200.0,649.5,45.88,0.823,1
735,crew_transport,optimized,39,26,20,9,26,0.624,9.05,21.06,0.689,0.115,regolith_plain,64.8,0.259,9500.0,1253.7,86.8,0.79,1
736,swarm_builder,optimized,18,37,35,27,20,0.463,8.98,19.95,0.527,0.1,regolith_plain,14.9,0.993,1200.0,743.9,38.01,0.799,1
