sol,hour,mars_year_proxy,ls_deg_approx,lat,lon,temperature_c,wind_u_ms,wind_v_ms,surface_pressure_pa,dust_optical_depth,dust_storm_flag,habitat_thermal_load_kw_100p
134,16,30,72.15,18.4,77.5,-47.63,-2.45,-4.32,647.9,0.202,0,24.37
134,17,30,72.15,18.4,77.5,-55.28,-3.63,-4.77,649.8,0.174,0,27.05
134,18,30,72.15,18.4,77.5,-62.43,-5.98,-4.51,648.7,0.215,0,29.55
134,19,30,72.15,18.4,77.5,-68.47,-7.12,-3.66,651.2,0.208,0,31.66
134,20,30,72.15,18.4,77.5,-77.39,-5.68,-3.69,647.3,0.195,0,34.79
134,21,30,72.15,18.4,77.5,-78.34,-8.95,-0.02,647.0,0.162,0,35.12
134,22,30,72.15,18.4,77.5,-83.05,-9.83,-1.82,648.5,0.199,0,36.77
134,23,30,72.15,18.4,77.5,-82.39,-8.05,1.02,641.2,0.199,0,36.54
135,0,30,72.69,18.4,77.5,-81.16,-4.77,1.25,645.2,0.222,0,36.11
135,1,30,72.69,18.4,77.5,-76.86,-3.8,2.06,642.0,0.198,0,34.6
135,2,30,72.69,18.4,77.5,-75.36,-3.63,5.11,653.1,0.169,0,34.08
135,3,30,72.69,18.4,77.5,-69.65,-1.07,4.27,652.1,0.179,0,32.08
135,4,30,72.69,18.4,77.5,-64.17,-0.46,4.29,649.5,0.189,0,30.16
135,5,30,72.69,18.4,77.5,-55.63,2.76,4.31,652.6,0.199,0,27.17
135,6,30,72.69,18.4,77.5,-43.63,4.49,4.55,647.6,0.189,0,22.97
135,7,30,72.69,18.4,77.5,-40.88,7.67,5.37,649.4,0.216,0,22.01
135,8,30,72.69,18.4,77.5,-34.89,6.08,6.03,651.5,0.205,0,19.91
135,9,30,72.69,18.4,77.5,-31.52,6.52,3.47,644.6,0.191,0,18.73
135,10,30,72.69,18.4,77.5,-24.55,8.19,2.29,649.2,0.186,0,16.29
135,11,30,72.69,18.4,77.5,-23.67,8.0,0.63,647.5,0.228,0,15.99
135,12,30,72.69,18.4,77.5,-27.98,7.69,-0.04,645.8,0.176,0,17.49
135,13,30,72.69,18.4,77.5,-31.06,2.78,-2.95,651.8,0.203,0,18.57
135,14,30,72.69,18.4,77.5,-32.17,3.15,-2.51,644.8,0.204,0,18.96
135,15,30,72.69,18.4,77.5,-44.82,-0.98,-4.25,647.1,0.201,0,23.39
135,16,30,72.69,18.4,77.5,-47.96,-2.33,-6.28,647.1,0.197,0,24.49
135,17,30,72.69,18.4,77.5,-56.04,-3.2,-6.04,648.9,0.215,0,27.31
135,18,30,72.69,18.4,77.5,-62.81,-5.49,-7.44,649.7,0.212,0,29.68
135,19,30,72.69,18.4,77.5,-70.01,-6.88,-3.51,645.5,0.188,0,32.2
135,20,30,72.69,18.4,77.5,-74.85,-7.78,-5.47,643.7,0.218,0,33.9
135,21,30,72.69,18.4,77.5,-79.89,-7.45,-1.49,652.0,0.177,0,35.66
135,22,30,72.69,18.4,77.5,-82.69,-7.61,0.52,645.0,0.177,0,36.64
135,23,30,72.69,18.4,77.5,-82.38,-7.41,2.03,647.6,0.19,0,36.53
136,0,30,73.23,18.4,77.5,-80.2,-5.95,1.79,648.6,0.203,0,35.77
136,1,30,73.23,18.4,77.5,-79.87,-4.8,3.45,651.4,0.181,0,35.65
136,2,30,73.23,18.4,77.5,-72.33,0.83,3.74,649.4,0.208,0,33.02
136,3,30,73.23,18.4,77.5,-70.64,-2.54,3.58,653.0,0.192,0,32.42
136,4,30,73.23,18.4,77.5,-60.59,2.39,4.11,648.0,0.192,0,28.91
136,5,30,73.23,18.4,77.5,-57.2,3.43,4.31,650.0,0.17,0,27.72
136,6,30,73.23,18.4,77.5,-49.49,3.91,4.17,651.6,0.192,0,25.02
136,7,30,73.23,18.4,77.5,-42.79,8.92,4.55,649.3,0.191,0,22.68
136,8,30,73.23,18.4,77.5,-35.28,6.72,5.84,650.4,0.215,0,20.05
136,9,30,73.23,18.4,77.5,-30.79,8.35,4.03,650.0,0.203,0,18.48
136,10,30,73.23,18.4,77.5,-28.84,9.1,1.08,648.8,0.214,0,17.79
136,11,30,73.23,18.4,77.5,-27.53,6.38,1.35,649.4,0.213,0,17.33
136,12,30,73.23,18.4,77.5,-26.86,6.75,-0.63,646.9,0.196,0,17.1
136,13,30,73.23,18.4,77.5,-33.14,2.0,-2.3,650.3,0.205,0,19.3
136,14,30,73.23,18.4,77.5,-34.16,2.61,-4.58,650.7,0.209,0,19.66
136,15,30,73.23,18.4,77.5,-43.7,2.39,-5.06,650.4,0.22,0,22.99
136,16,30,73.23,18.4,77.5,-46.55,-0.95,-4.17,645.7,0.168,0,23.99
136,17,30,73.23,18.4,77.5,-52.48,-4.22,-5.69,645.7,0.193,0,26.07
136,18,30,73.23,18.4,77.5,-58.92,-5.2,-4.83,651.6,0.213,0,28.32
136,19,30,73.23,18.4,77.5,-67.95,-7.19,-4.78,647.4,0.188,0,31.48
136,20,30,73.23,18.4,77.5,-74.73,-7.07,-3.71,649.2,0.181,0,33.85
136,21,30,73.23,18.4,77.5,-80.49,-7.88,-1.4,646.8,0.2,0,35.87
136,22,30,73.23,18.4,77.5,-83.93,-7.43,-2.05,648.1,0.241,0,37.07
136,23,30,73.23,18.4,77.5,-81.29,-8.06,-0.27,647.1,0.195,0,36.15
137,0,30,73.77,18.4,77.5,-81.42,-7.16,0.52,648.3,0.201,0,36.2
137,1,30,73.77,18.4,77.5,-79.94,-3.87,2.5,650.4,0.207,0,35.68
137,2,30,73.77,18.4,77.5,-74.22,-3.27,3.16,643.2,0.195,0,33.68
137,3,30,73.77,18.4,77.5,-70.56,-2.35,3.62,648.8,0.187,0,32.4
137,4,30,73.77,18.4,77.5,-59.93,-0.3,4.08,647.9,0.166,0,28.67
137,5,30,73.77,18.4,77.5,-55.3,4.74,5.84,650.1,0.178,0,27.05
137,6,30,73.77,18.4,77.5,-46.22,5.48,5.7,647.7,0.17,0,23.88
137,7,30,73.77,18.4,77.5,-38.37,9.54,4.43,651.1,0.219,0,21.13
137,8,30,73.77,18.4,77.5,-35.63,7.49,1.81,645.7,0.202,0,20.17
137,9,30,73.77,18.4,77.5,-31.55,9.27,1.54,651.3,0.196,0,18.74
137,10,30,73.77,18.4,77.5,-24.84,5.98,0.67,649.1,0.201,0,16.39
137,11,30,73.77,18.4,77.5,-25.43,7.64,-1.44,648.7,0.201,0,16.6
137,12,30,73.77,18.4,77.5,-28.1,6.16,0.27,651.7,0.226,0,17.53
137,13,30,73.77,18.4,77.5,-32.64,5.52,-2.79,654.0,0.179,0,19.12
137,14,30,73.77,18.4,77.5,-35.28,3.24,-3.52,649.2,0.182,0,20.05
137,15,30,73.77,18.4,77.5,-42.74,-0.2,-3.06,646.8,0.203,0,22.66
137,16,30,73.77,18.4,77.5,-44.5,-1.42,-4.9,650.4,0.237,0,23.27
137,17,30,73.77,18.4,77.5,-54.39,-5.56,-5.3,652.4,0.19,0,26.74
137,18,30,73.77,18.4,77.5,-61.05,-4.2,-3.31,647.7,0.181,0,29.07
137,19,30,73.77,18.4,77.5,-70.94,-8.23,-5.8,645.6,0.171,0,32.53
137,20,30,73.77,18.4,77.5,-76.26,-7.38,-4.49,647.5,0.223,0,34.39
137,21,30,73.77,18.4,77.5,-78.3,-5.87,-2.14,645.7,0.236,0,35.1
137,22,30,73.77,18.4,77.5,-82.02,-5.7,-0.77,649.6,0.206,0,36.41
137,23,30,73.77,18.4,77.5,-82.19,-8.52,0.11,650.9,0.19,0,36.47
138,0,30,74.3,18.4,77.5,-77.72,-5.99,1.07,649.2,0.148,0,34.9
138,1,30,74.3,18.4,77.5,-79.56,-4.56,2.01,647.8,0.2,0,35.54
138,2,30,74.3,18.4,77.5,-71.77,-3.81,4.47,650.2,0.193,0,32.82
138,3,30,74.3,18.4,77.5,-67.9,-1.89,6.02,645.4,0.207,0,31.46
138,4,30,74.3,18.4,77.5,-63.39,2.31,4.14,645.7,0.211,0,29.89
138,5,30,74.3,18.4,77.5,-56.44,3.6,5.07,646.8,0.184,0,27.46
138,6,30,74.3,18.4,77.5,-49.4,5.69,5.66,645.1,0.198,0,24.99
138,7,30,74.3,18.4,77.5,-41.04,6.19,3.39,653.8,0.204,0,22.06
138,8,30,74.3,18.4,77.5,-34.33,6.69,2.83,647.9,0.175,0,19.72
138,9,30,74.3,18.4,77.5,-31.13,9.05,2.84,651.8,0.216,0,18.59
138,10,30,74.3,18.4,77.5,-28.34,5.19,-0.63,649.6,0.151,0,17.62
138,11,30,74.3,18.4,77.5,-27.24,9.21,0.46,647.2,0.203,0,17.23
138,12,30,74.3,18.4,77.5,-28.33,6.93,-2.07,653.2,0.226,0,17.61
138,13,30,74.3,18.4,77.5,-31.58,3.56,-2.83,648.4,0.169,0,18.75
138,14,30,74.3,18.4,77.5,-34.81,2.4,-3.59,644.7,0.158,0,19.88
138,15,30,74.3,18.4,77.5,-41.74,-0.75,-4.86,646.4,0.193,0,22.31
138,16,30,74.3,18.4,77.5,-48.07,-0.6,-4.15,648.8,0.192,0,24.53
138,17,30,74.3,18.4,77.5,-55.95,-2.65,-5.95,652.3,0.167,0,27.28
138,18,30,74.3,18.4,77.5,-61.83,-4.62,-3.77,653.7,0.219,0,29.34
138,19,30,74.3,18.4,77.5,-70.81,-5.97,-2.72,647.5,0.197,0,32.49
138,20,30,74.3,18.4,77.5,-74.42,-5.44,-3.02,644.7,0.179,0,33.75
138,21,30,74.3,18.4,77.5,-78.58,-9.12,-2.11,649.3,0.191,0,35.2
138,22,30,74.3,18.4,77.5,-83.81,-11.83,-1.64,646.6,0.191,0,37.03
138,23,30,74.3,18.4,77.5,-84.35,-5.25,0.3,648.5,0.194,0,37.22
139,0,30,74.84,18.4,77.5,-81.54,-5.77,1.58,651.2,0.208,0,36.24
139,1,30,74.84,18.4,77.5,-78.18,-2.92,2.72,654.9,0.15,0,35.06
139,2,30,74.84,18.4,77.5,-76.92,-2.37,2.25,646.5,0.222,0,34.62
139,3,30,74.84,18.4,77.5,-65.66,-3.53,4.29,648.8,0.169,0,30.68
139,4,30,74.84,18.4,77.5,-62.88,2.47,3.81,647.3,0.221,0,29.71
139,5,30,74.84,18.4,77.5,-55.42,3.56,5.72,650.1,0.193,0,27.1
139,6,30,74.84,18.4,77.5,-47.35,5.38,6.44,645.9,0.211,0,24.27
139,7,30,74.84,18.4,77.5,-43.52,8.14,5.06,650.6,0.208,0,22.93
139,8,30,74.84,18.4,77.5,-35.05,6.95,2.2,646.4,0.207,0,19.97
139,9,30,74.84,18.4,77.5,-28.52,8.26,3.66,645.9,0.207,0,17.68
139,10,30,74.84,18.4,77.5,-26.46,8.4,0.41,639.2,0.18,0,16.96
139,11,30,74.84,18.4,77.5,-26.07,9.46,1.24,651.9,0.217,0,16.82
139,12,30,74.84,18.4,77.5,-25.33,6.26,-2.58,653.0,0.226,0,16.57
139,13,30,74.84,18.4,77.5,-27.03,4.16,-1.54,652.3,0.2,0,17.16
139,14,30,74.84,18.4,77.5,-38.87,3.56,-2.46,648.3,0.19,0,21.3
139,15,30,74.84,18.4,77.5,-42.64,3.8,-3.62,652.3,0.211,0,22.62
139,16,30,74.84,18.4,77.5,-48.44,-0.22,-4.85,654.1,0.173,0,24.65
139,17,30,74.84,18.4,77.5,-57.43,-2.69,-6.95,650.5,0.18,0,27.8
139,18,30,74.84,18.4,77.5,-61.3,-4.67,-5.29,652.7,0.167,0,29.15
139,19,30,74.84,18.4,77.5,-67.51,-6.29,-4.19,652.6,0.205,0,31.33
139,20,30,74.84,18.4,77.5,-75.23,-8.02,-2.89,653.7,0.204,0,34.03
139,21,30,74.84,18.4,77.5,-80.57,-7.49,-2.61,649.2,0.157,0,35.9
139,22,30,74.84,18.4,77.5,-84.29,-8.99,-2.65,649.4,0.204,0,37.2
139,23,30,74.84,18.4,77.5,-83.38,-8.43,0.14,649.9,0.211,0,36.88
140,0,30,75.38,18.4,77.5,-80.72,-4.7,0.02,648.9,0.175,0,35.95
140,1,30,75.38,18.4,77.5,-77.52,-5.24,3.53,648.0,0.231,0,34.83
140,2,30,75.38,18.4,77.5,-75.08,-2.44,4.28,648.4,0.151,0,33.98
140,3,30,75.38,18.4,77.5,-70.32,-1.06,2.8,651.6,0.193,0,32.31
140,4,30,75.38,18.4,77.5,-60.39,-0.57,4.71,652.0,0.194,0,28.84
140,5,30,75.38,18.4,77.5,-54.24,0.25,6.52,645.2,0.197,0,26.68
140,6,30,75.38,18.4,77.5,-47.38,5.63,4.51,651.5,0.222,0,24.28
140,7,30,75.38,18.4,77.5,-40.27,8.66,2.83,649.0,0.227,0,21.79
140,8,30,75.38,18.4,77.5,-37.61,9.87,4.87,646.2,0.218,0,20.86
140,9,30,75.38,18.4,77.5,-28.37,5.95,4.0,645.9,0.216,0,17.63
140,10,30,75.38,18.4,77.5,-30.2,7.83,1.74,650.7,0.23,0,18.27
140,11,30,75.38,18.4,77.5,-26.3,9.04,0.16,653.0,0.194,0,16.91
140,12,30,75.38,18.4,77.5,-28.85,6.84,-0.55,642.6,0.225,0,17.8
140,13,30,75.38,18.4,77.5,-31.99,4.17,-1.54,648.6,0.218,0,18.9
140,14,30,75.38,18.4,77.5,-36.83,3.35,-3.49,642.8,0.216,0,20.59
140,15,30,75.38,18.4,77.5,-41.81,2.25,-3.77,648.5,0.206,0,22.33
140,16,30,75.38,18.4,77.5,-47.07,-1.46,-4.58,647.3,0.204,0,24.18
140,17,30,75.38,18.4,77.5,-55.26,-2.66,-6.4,649.0,0.221,0,27.04
140,18,30,75.38,18.4,77.5,-60.83,-2.94,-4.13,645.6,0.187,0,28.99
140,19,30,75.38,18.4,77.5,-67.53,-6.72,-3.55,648.4,0.207,0,31.34
140,20,30,75.38,18.4,77.5,-73.1,-7.65,-4.93,654.9,0.197,0,33.29
140,21,30,75.38,18.4,77.5,-81.83,-8.22,-1.82,647.5,0.165,0,36.34
140,22,30,75.38,18.4,77.5,-82.09,-7.91,-1.87,648.8,0.215,0,36.43
140,23,30,75.38,18.4,77.5,-80.87,-7.59,0.78,649.6,0.168,0,36.0
141,0,30,75.92,18.4,77.5,-82.08,-4.64,1.3,648.0,0.199,0,36.43
141,1,30,75.92,18.4,77.5,-76.29,-5.0,3.06,648.9,0.204,0,34.4
141,2,30,75.92,18.4,77.5,-75.68,-2.62,3.89,648.8,0.201,0,34.19
141,3,30,75.92,18.4,77.5,-68.4,-0.48,6.94,653.5,0.2,0,31.64
141,4,30,75.92,18.4,77.5,-62.17,2.78,4.13,646.6,0.218,0,29.46
141,5,30,75.92,18.4,77.5,-54.32,2.83,4.21,650.2,0.193,0,26.71
141,6,30,75.92,18.4,77.5,-48.16,3.37,5.93,650.2,0.229,0,24.56
141,7,30,75.92,18.4,77.5,-42.34,7.12,6.18,650.5,0.213,0,22.52
141,8,30,75.92,18.4,77.5,-36.44,6.64,2.79,652.6,0.211,0,20.46
141,9,30,75.92,18.4,77.5,-31.18,8.6,1.09,644.6,0.205,0,18.61
141,10,30,75.92,18.4,77.5,-26.01,8.73,0.99,654.5,0.209,0,16.8
141,11,30,75.92,18.4,77.5,-28.2,8.79,-0.93,648.7,0.203,0,17.57
141,12,30,75.92,18.4,77.5,-24.92,8.47,-2.08,648.2,0.224,0,16.42
141,13,30,75.92,18.4,77.5,-30.44,2.85,-3.94,654.3,0.173,0,18.36
141,14,30,75.92,18.4,77.5,-36.15,3.15,-2.52,651.7,0.225,0,20.35
141,15,30,75.92,18.4,77.5,-41.17,0.69,-5.1,653.8,0.207,0,22.11
141,16,30,75.92,18.4,77.5,-47.05,0.1,-5.03,649.1,0.213,0,24.17
141,17,30,75.92,18.4,77.5,-54.81,-1.18,-4.63,649.7,0.206,0,26.88
141,18,30,75.92,18.4,77.5,-62.7,-3.99,-4.11,651.8,0.209,0,29.65
141,19,30,75.92,18.4,77.5,-71.25,-5.86,-4.35,652.6,0.149,0,32.64
141,20,30,75.92,18.4,77.5,-73.76,-6.26,-4.42,653.0,0.237,0,33.52
141,21,30,75.92,18.4,77.5,-80.38,-6.61,-1.31,650.7,0.151,0,35.83
141,22,30,75.92,18.4,77.5,-81.03,-8.91,-1.46,647.1,0.195,0,36.06
141,23,30,75.92,18.4,77.5,-84.47,-7.6,-1.94,644.9,0.234,0,37.26
142,0,30,76.46,18.4,77.5,-81.6,-7.43,1.3,647.8,0.199,0,36.26
142,1,30,76.46,18.4,77.5,-80.07,-4.62,3.03,654.8,0.196,0,35.72
142,2,30,76.46,18.4,77.5,-75.5,-0.0,3.25,648.8,0.183,0,34.12
142,3,30,76.46,18.4,77.5,-68.46,-1.93,6.71,640.6,0.182,0,31.66
142,4,30,76.46,18.4,77.5,-61.35,-1.73,3.72,647.8,0.231,0,29.17
142,5,30,76.46,18.4,77.5,-54.4,2.48,5.94,648.9,0.203,0,26.74
142,6,30,76.46,18.4,77.5,-48.51,4.47,3.95,649.5,0.205,0,24.68
142,7,30,76.46,18.4,77.5,-41.64,7.61,3.54,652.2,0.236,0,22.27
142,8,30,76.46,18.4,77.5,-37.36,7.58,3.16,651.6,0.221,0,20.78
142,9,30,76.46,18.4,77.5,-32.95,7.12,1.74,652.4,0.216,0,19.23
142,10,30,76.46,18.4,77.5,-26.09,7.79,0.91,654.2,0.186,0,16.83
142,11,30,76.46,18.4,77.5,-26.93,8.43,1.09,652.3,0.191,0,17.13
142,12,30,76.46,18.4,77.5,-27.68,5.8,0.17,648.9,0.189,0,17.39
142,13,30,76.46,18.4,77.5,-29.25,6.67,-2.36,646.1,0.197,0,17.94
142,14,30,76.46,18.4,77.5,-35.4,2.62,-3.77,647.4,0.23,0,20.09
142,15,30,76.46,18.4,77.5,-42.97,0.3,-5.03,646.6,0.205,0,22.74
142,16,30,76.46,18.4,77.5,-48.63,-1.29,-4.78,649.6,0.182,0,24.72
142,17,30,76.46,18.4,77.5,-51.47,-2.25,-5.06,650.7,0.195,0,25.71
142,18,30,76.46,18.4,77.5,-61.84,-5.62,-5.32,649.5,0.199,0,29.34
142,19,30,76.46,18.4,77.5,-68.97,-3.79,-4.16,653.4,0.159,0,31.84
142,20,30,76.46,18.4,77.5,-73.8,-6.3,-3.96,644.9,0.22,0,33.53
142,21,30,76.46,18.4,77.5,-75.81,-8.15,-0.3,651.6,0.195,0,34.23
142,22,30,76.46,18.4,77.5,-82.81,-7.44,-1.07,650.8,0.222,0,36.69
142,23,30,76.46,18.4,77.5,-84.0,-7.96,1.17,652.1,0.147,0,37.1
143,0,30,77.0,18.4,77.5,-81.52,-9.27,1.91,651.4,0.223,0,36.23
143,1,30,77.0,18.4,77.5,-79.76,-4.1,2.23,650.7,0.222,0,35.62
143,2,30,77.0,18.4,77.5,-76.17,-3.72,2.07,643.6,0.19,0,34.36
143,3,30,77.0,18.4,77.5,-71.16,-1.02,3.83,650.6,0.201,0,32.6
143,4,30,77.0,18.4,77.5,-63.67,1.03,3.31,646.5,0.192,0,29.98
143,5,30,77.0,18.4,77.5,-53.95,4.18,5.33,650.1,0.187,0,26.58
143,6,30,77.0,18.4,77.5,-46.55,6.24,5.34,647.5,0.157,0,23.99
143,7,30,77.0,18.4,77.5,-38.23,6.08,3.37,649.9,0.233,0,21.08
143,8,30,77.0,18.4,77.5,-35.91,6.31,3.94,647.2,0.191,0,20.27
143,9,30,77.0,18.4,77.5,-28.21,9.16,2.85,648.0,0.217,0,17.57
143,10,30,77.0,18.4,77.5,-28.02,8.71,1.43,648.4,0.197,0,17.51
143,11,30,77.0,18.4,77.5,-28.09,7.88,-0.31,649.9,0.183,0,17.53
143,12,30,77.0,18.4,77.5,-29.65,3.93,0.05,652.1,0.224,0,18.08
143,13,30,77.0,18.4,77.5,-31.06,6.81,-1.5,652.4,0.203,0,18.57
143,14,30,77.0,18.4,77.5,-34.84,4.06,-2.19,642.9,0.171,0,19.89
143,15,30,77.0,18.4,77.5,-42.22,0.29,-3.26,647.3,0.193,0,22.48
143,16,30,77.0,18.4,77.5,-47.43,-2.82,-4.28,656.9,0.194,0,24.3
143,17,30,77.0,18.4,77.5,-56.57,-2.1,-5.26,649.4,0.196,0,27.5
143,18,30,77.0,18.4,77.5,-62.8,-4.16,-4.55,645.7,0.193,0,29.68
143,19,30,77.0,18.4,77.5,-68.35,-4.97,-3.31,648.4,0.197,0,31.62
143,20,30,77.0,18.4,77.5,-72.68,-7.91,-3.74,653.0,0.206,0,33.14
143,21,30,77.0,18.4,77.5,-77.46,-9.19,-2.7,648.1,0.216,0,34.81
143,22,30,77.0,18.4,77.5,-83.07,-8.84,-2.34,651.3,0.233,0,36.78
143,23,30,77.0,18.4,77.5,-84.17,-6.03,-0.97,648.5,0.188,0,37.16
144,0,30,77.54,18.4,77.5,-78.61,-4.29,2.62,644.8,0.18,0,35.21
144,1,30,77.54,18.4,77.5,-79.52,-4.66,1.2,650.3,0.206,0,35.53
144,2,30,77.54,18.4,77.5,-78.52,-0.78,3.27,654.5,0.182,0,35.18
144,3,30,77.54,18.4,77.5,-70.44,-0.27,1.8,650.4,0.204,0,32.35
144,4,30,77.54,18.4,77.5,-57.51,0.24,5.82,648.5,0.221,0,27.83
144,5,30,77.54,18.4,77.5,-54.26,2.98,5.4,650.4,0.201,0,26.69
144,6,30,77.54,18.4,77.5,-46.66,6.59,3.23,649.9,0.206,0,24.03
144,7,30,77.54,18.4,77.5,-42.2,5.91,5.62,646.9,0.199,0,22.47
144,8,30,77.54,18.4,77.5,-35.42,7.48,3.58,647.8,0.162,0,20.1
144,9,30,77.54,18.4,77.5,-29.92,6.51,2.06,648.6,0.208,0,18.17
144,10,30,77.54,18.4,77.5,-28.89,8.41,2.12,651.1,0.193,0,17.81
144,11,30,77.54,18.4,77.5,-27.58,7.5,0.6,651.1,0.229,0,17.35
144,12,30,77.54,18.4,77.5,-28.97,7.21,-1.21,647.2,0.157,0,17.84
144,13,30,77.54,18.4,77.5,-30.96,6.53,-2.71,643.2,0.182,0,18.53
144,14,30,77.54,18.4,77.5,-35.85,4.07,-4.5,652.8,0.185,0,20.25
144,15,30,77.54,18.4,77.5,-39.25,0.63,-5.11,647.2,0.196,0,21.44
144,16,30,77.54,18.4,77.5,-49.73,-0.36,-4.54,648.4,0.214,0,25.11
144,17,30,77.54,18.4,77.5,-54.18,-2.43,-6.27,646.5,0.158,0,26.66
144,18,30,77.54,18.4,77.5,-61.69,-2.98,-4.06,649.1,0.171,0,29.29
144,19,30,77.54,18.4,77.5,-71.78,-3.03,-3.86,654.5,0.216,0,32.82
144,20,30,77.54,18.4,77.5,-76.85,-7.64,-2.49,653.8,0.208,0,34.6
144,21,30,77.54,18.4,77.5,-80.51,-9.08,-2.51,641.6,0.206,0,35.88
144,22,30,77.54,18.4,77.5,-82.59,-7.53,-1.38,647.6,0.173,0,36.61
144,23,30,77.54,18.4,77.5,-82.91,-5.74,-0.99,648.0,0.213,0,36.72
145,0,30,78.07,18.4,77.5,-79.15,-6.66,1.5,648.1,0.221,0,35.4
145,1,30,78.07,18.4,77.5,-78.35,-4.3,0.38,645.1,0.221,0,35.12
145,2,30,78.07,18.4,77.5,-75.06,-4.93,3.76,644.9,0.228,0,33.97
145,3,30,78.07,18.4,77.5,-66.92,-3.01,4.43,643.4,0.205,0,31.12
145,4,30,78.07,18.4,77.5,-64.02,0.51,6.64,649.7,0.202,0,30.11
145,5,30,78.07,18.4,77.5,-54.11,2.94,4.81,651.9,0.223,0,26.64
145,6,30,78.07,18.4,77.5,-48.2,6.99,4.08,647.2,0.213,0,24.57
145,7,30,78.07,18.4,77.5,-40.68,8.99,3.89,647.8,0.194,0,21.94
145,8,30,78.07,18.4,77.5,-35.66,7.29,2.42,649.3,0.186,0,20.18
145,9,30,78.07,18.4,77.5,-31.39,7.97,2.56,652.2,0.211,0,18.69
145,10,30,78.07,18.4,77.5,-28.5,6.06,0.59,646.4,0.189,0,17.67
145,11,30,78.07,18.4,77.5,-25.64,6.93,1.24,648.1,0.19,0,16.68
145,12,30,78.07,18.4,77.5,-29.35,6.39,-1.05,648.9,0.204,0,17.97
145,13,30,78.07,18.4,77.5,-30.67,6.92,-2.46,649.0,0.215,0,18.43
145,14,30,78.07,18.4,77.5,-37.76,3.05,-3.8,650.3,0.212,0,20.91
145,15,30,78.07,18.4,77.5,-44.17,0.28,-3.36,654.1,0.16,0,23.16
145,16,30,78.07,18.4,77.5,-50.16,-1.23,-4.29,651.2,0.178,0,25.26
145,17,30,78.07,18.4,77.5,-55.02,-4.55,-3.6,647.1,0.195,0,26.96
145,18,30,78.07,18.4,77.5,-59.9,-5.33,-4.49,645.8,0.178,0,28.66
145,19,30,78.07,18.4,77.5,-69.27,-6.52,-1.92,649.0,0.209,0,31.95
145,20,30,78.07,18.4,77.5,-75.59,-6.81,-5.46,653.5,0.232,0,34.16
145,21,30,78.07,18.4,77.5,-79.2,-9.21,-1.74,649.2,0.189,0,35.42
145,22,30,78.07,18.4,77.5,-80.57,-9.2,-0.94,648.0,0.222,0,35.9
145,23,30,78.07,18.4,77.5,-80.37,-7.65,-0.5,650.5,0.2,0,35.83
146,0,30,78.61,18.4,77.5,-81.06,-5.7,1.64,650.4,0.197,0,36.07
146,1,30,78.61,18.4,77.5,-78.41,-4.87,2.48,646.5,0.182,0,35.14
146,2,30,78.61,18.4,77.5,-75.58,-1.58,4.95,651.9,0.204,0,34.15
146,3,30,78.61,18.4,77.5,-70.97,-0.89,4.09,648.3,0.176,0,32.54
146,4,30,78.61,18.4,77.5,-63.08,-0.49,7.17,650.7,0.193,0,29.78
146,5,30,78.61,18.4,77.5,-54.97,3.8,5.1,647.5,0.22,0,26.94
146,6,30,78.61,18.4,77.5,-46.47,3.13,5.78,653.9,0.195,0,23.96
146,7,30,78.61,18.4,77.5,-40.82,8.6,2.26,655.1,0.179,0,21.99
146,8,30,78.61,18.4,77.5,-34.94,9.23,4.84,650.5,0.213,0,19.93
146,9,30,78.61,18.4,77.5,-30.35,7.52,1.95,652.0,0.245,0,18.32
146,10,30,78.61,18.4,77.5,-26.09,7.64,1.65,648.0,0.183,0,16.83
146,11,30,78.61,18.4,77.5,-27.29,6.88,2.02,652.7,0.173,0,17.25
146,12,30,78.61,18.4,77.5,-27.5,7.89,-0.72,651.1,0.224,0,17.32
146,13,30,78.61,18.4,77.5,-30.4,4.5,-1.71,656.7,0.221,0,18.34
146,14,30,78.61,18.4,77.5,-35.21,0.42,-3.74,649.3,0.209,0,20.02
146,15,30,78.61,18.4,77.5,-39.5,1.21,-4.52,652.0,0.184,0,21.53
146,16,30,78.61,18.4,77.5,-46.39,0.12,-4.63,650.5,0.213,0,23.94
146,17,30,78.61,18.4,77.5,-57.47,-2.33,-4.1,643.8,0.191,0,27.81
146,18,30,78.61,18.4,77.5,-60.83,-6.81,-4.94,652.1,0.209,0,28.99
146,19,30,78.61,18.4,77.5,-71.12,-5.07,-3.67,654.1,0.192,0,32.59
146,20,30,78.61,18.4,77.5,-75.07,-6.08,-3.13,649.8,0.179,0,33.97
146,21,30,78.61,18.4,77.5,-81.63,-6.97,-3.19,643.5,0.201,0,36.27
146,22,30,78.61,18.4,77.5,-83.88,-7.64,0.9,650.9,0.215,0,37.06
146,23,30,78.61,18.4,77.5,-82.05,-7.71,1.27,650.8,0.186,0,36.42
147,0,30,79.15,18.4,77.5,-81.62,-6.24,1.24,645.0,0.207,0,36.27
147,1,30,79.15,18.4,77.5,-80.79,-4.83,1.09,650.6,0.195,0,35.97
147,2,30,79.15,18.4,77.5,-75.21,-2.9,3.12,649.9,0.19,0,34.02
147,3,30,79.15,18.4,77.5,-69.68,-0.65,5.75,652.2,0.2,0,32.09
147,4,30,79.15,18.4,77.5,-60.55,2.98,3.68,653.4,0.229,0,28.89
147,5,30,79.15,18.4,77.5,-54.03,2.19,5.66,653.5,0.223,0,26.61
